CETV1_联通,http://123.115.112.109:4000/rtp/239.3.1.57:8152,0.817 MB/s
CETV1_联通,http://171.117.0.246:8082/rtp/226.0.2.181:9360,0.815 MB/s
CETV1_联通,http://221.221.167.189:8888/rtp/239.3.1.57:8152,0.796 MB/s
CETV1_联通,http://111.196.191.211:5555/rtp/239.3.1.57:8152,0.795 MB/s
CETV1_联通,http://124.167.58.84:8085/rtp/226.0.2.181:9360,0.794 MB/s
CETV1_联通,http://171.120.84.234:8084/rtp/226.0.2.181:9360,0.792 MB/s
CETV1_联通,http://183.184.35.135:8004/rtp/226.0.2.181:9360,0.792 MB/s
CETV1_联通,http://60.220.167.99:8083/rtp/226.0.2.181:9360,0.791 MB/s
CETV1_联通,http://171.120.84.234:8085/rtp/226.0.2.181:9360,0.786 MB/s
CETV1_联通,http://60.220.167.100:8082/rtp/226.0.2.181:9360,0.784 MB/s
CETV1_联通,http://60.220.167.99:8085/rtp/226.0.2.181:9360,0.780 MB/s
CETV1_联通,http://114.250.93.106:8686/rtp/239.3.1.57:8152,0.726 MB/s
CETV1_联通,http://183.191.233.139:8005/rtp/226.0.2.181:9360,0.725 MB/s
CETV1_联通,http://124.163.112.103:6001/rtp/226.0.2.181:9360,0.630 MB/s
CETV1_联通,http://60.223.72.213:8005/rtp/226.0.2.181:9360,0.573 MB/s
中国教育CETV1_电信,http://117.66.231.196:2000/rtp/238.1.78.158:7136,0.790 MB/s
中国教育CETV1_电信,http://114.98.188.69:2000/rtp/238.1.78.158:7136,0.777 MB/s
CCTV2_其他,http://1.82.183.68:4022/rtp/239.112.205.78:5140,0.721 MB/s
CCTV2_电信,http://113.110.79.191:808/hls/114/index.m3u8,1.008 MB/s
CCTV2_电信,http://117.66.231.196:2000/rtp/238.1.78.235:7752,0.806 MB/s
CCTV2_电信,http://1.196.154.194:2000/rtp/239.16.10.127:2000,0.803 MB/s
CCTV2_电信,http://171.8.169.255:8800/rtp/239.16.20.2:10020,0.803 MB/s
CCTV2_电信,http://171.8.169.255:8800/rtp/239.16.10.127:2000,0.801 MB/s
CCTV2_电信,http://171.8.170.133:8800/rtp/239.16.10.127:2000,0.798 MB/s
CCTV2_电信,http://1.196.154.194:2000/rtp/239.16.20.2:10020,0.792 MB/s
CCTV2_电信,http://120.41.124.228:8888/rtp/239.61.2.174:9032,0.791 MB/s
CCTV2_电信,http://1.193.58.117:8800/rtp/239.16.20.2:10020,0.787 MB/s
CCTV2_电信,http://171.8.170.133:8800/rtp/239.16.20.2:10020,0.787 MB/s
CCTV2_电信,http://114.98.188.69:2000/rtp/238.1.78.235:7752,0.786 MB/s
CCTV2_电信,http://219.151.249.238:8888/rtp/235.254.198.52:1484,0.778 MB/s
CCTV2_电信,http://110.81.51.171:4022/rtp/239.61.2.174:9032,0.772 MB/s
CCTV2_电信,http://27.18.146.210:4022/rtp/239.69.1.102:10250,0.767 MB/s
CCTV2_电信,http://171.223.215.229:4000/udp/239.93.1.23:6000,0.745 MB/s
CCTV2_电信,http://117.25.38.131:4022/rtp/239.61.2.174:9032,0.738 MB/s
CCTV2_电信,http://59.61.122.144:58888/rtp/239.61.2.174:9032,0.722 MB/s
CCTV2_电信,http://219.145.19.15:5555/rtp/239.112.205.78:5140,0.711 MB/s
CCTV2_电信,http://221.237.36.201:8888/udp/239.93.1.23:6000,0.708 MB/s
CCTV2_电信,http://106.8.127.11:4022/rtp/239.254.200.158:6000,0.700 MB/s
CCTV2_电信,http://220.174.35.188:8888/rtp/239.253.64.195:5140,0.638 MB/s
CCTV2_电信,http://42.92.117.113:8888/udp/239.255.30.179:8231,0.572 MB/s
CCTV2_电信,http://60.164.229.241:4040/udp/239.255.30.179:8231,0.563 MB/s
CCTV2_电信,http://119.98.248.194:4022/rtp/239.69.1.102:10250,0.488 MB/s
CCTV2_电信,http://183.6.110.241:9901/hls/1002/index.m3u8,0.444 MB/s
CCTV2_电信,http://183.6.110.242:9901/hls/1002/index.m3u8,0.261 MB/s
CCTV2_移动,http://111.15.174.107:8969/tsfile/live/0002_1.m3u8,0.457 MB/s
CCTV2_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8,0.001 MB/s
CCTV2_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8,0.001 MB/s
CCTV2_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8,0.001 MB/s
